Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City
B-25861,50.0,3.0,2.0,Clothing,Stole,2018-10-05,Aayush,Uttar Pradesh,Lucknow
B-25861,62.0,6.0,5.0,Clothing,Hankerchief,2018-10-05,Aayush,Uttar Pradesh,Lucknow
B-25861,44.0,14.0,3.0,Clothing,Hankerchief,2018-10-05,Aayush,Uttar Pradesh,Lucknow
B-25861,56.0,18.0,2.0,Clothing,Hankerchief,2018-10-05,Aayush,Uttar Pradesh,Lucknow
B-25861,216.0,-80.125,3.0,Electronics,Electronic Games,2018-10-05,Aayush,Uttar Pradesh,Lucknow
B-25862,737.5,108.875,5.0,Furniture,Bookcases,2018-10-05,Amol,Bihar,Patna
B-25862,121.0,41.0,4.0,Clothing,Stole,2018-10-05,Amol,Bihar,Patna
B-25862,80.0,3.0,3.0,Clothing,Stole,2018-10-05,Amol,Bihar,Patna
B-25863,189.0,87.0,7.0,Clothing,Stole,2018-10-05,Manibalan,Kerala ,Thiruvananthapuram
B-25864,100.0,6.0,4.0,Clothing,Stole,2018-10-05,Aromal,Maharashtra,Mumbai
B-25864,17.0,5.0,1.0,Clothing,Hankerchief,2018-10-05,Aromal,Maharashtra,Mumbai
B-25864,22.0,8.0,2.0,Clothing,Leggings,2018-10-05,Aromal,Maharashtra,Mumbai
B-25864,27.0,9.0,2.0,Clothing,Hankerchief,2018-10-05,Aromal,Maharashtra,Mumbai
B-25865,85.0,-1.0,3.0,Clothing,Saree,2018-10-05,Arun,Madhya Pradesh,Indore
B-25866,51.0,14.0,2.0,Clothing,Stole,2018-10-05,Komal,Himachal Pradesh,Simla
B-25867,31.0,14.0,3.0,Clothing,Stole,2018-10-05,Ankit,Sikkim,Gangtok
B-25867,240.0,12.0,6.0,Clothing,Kurti,2018-10-05,Ankit,Sikkim,Gangtok
B-25867,163.0,26.0,4.0,Clothing,Shirt,2018-10-05,Ankit,Sikkim,Gangtok
B-25868,170.0,73.0,2.0,Electronics,Accessories,2018-10-05,Vikash,Goa,Goa
B-25868,62.0,-1.0,1.0,Electronics,Phones,2018-10-05,Vikash,Goa,Goa
B-25868,737.5,108.875,2.0,Furniture,Tables,2018-10-05,Vikash,Goa,Goa
B-25869,86.0,9.0,3.0,Clothing,Saree,2018-10-05,Parakh,Nagaland,Kohima
B-25870,10.0,4.0,1.0,Clothing,Kurti,2018-10-05,Pranav,Andhra Pradesh,Hyderabad
B-25870,737.5,84.0,7.0,Clothing,Saree,2018-10-05,Pranav,Andhra Pradesh,Hyderabad
B-25870,57.0,7.0,3.0,Furniture,Furnishings,2018-10-05,Pranav,Andhra Pradesh,Hyderabad
B-25870,473.0,108.875,9.0,Clothing,Hankerchief,2018-10-05,Pranav,Andhra Pradesh,Hyderabad
B-25871,118.0,25.0,4.0,Clothing,Hankerchief,2018-10-05,Gunjal,Gujarat,Surat
B-25872,57.0,27.0,2.0,Clothing,Shirt,2018-10-05,Saurabh,Maharashtra,Mumbai
B-25873,66.0,12.0,3.0,Clothing,Stole,2018-10-05,Divyeta,Madhya Pradesh,Indore
B-25873,367.0,73.0,3.0,Electronics,Electronic Games,2018-10-05,Divyeta,Madhya Pradesh,Indore
B-25873,7.0,1.0,1.0,Clothing,Hankerchief,2018-10-05,Divyeta,Madhya Pradesh,Indore
B-25873,737.5,108.875,2.0,Electronics,Phones,2018-10-05,Divyeta,Madhya Pradesh,Indore
B-25873,42.0,12.0,2.0,Clothing,Kurti,2018-10-05,Divyeta,Madhya Pradesh,Indore
B-25874,124.0,54.0,5.0,Clothing,T-shirt,2018-10-05,Megha,Rajasthan,Udaipur
B-25875,248.0,8.0,2.0,Clothing,Saree,2018-10-05,Divyeshkumar,Uttar Pradesh,Allahabad
B-25876,282.0,14.0,4.0,Clothing,Trousers,2018-10-05,Bhosale,Punjab,Amritsar
B-25877,737.5,108.875,2.0,Clothing,Trousers,2018-10-05,Dashyam,Gujarat,Surat
B-25877,269.0,33.0,5.0,Furniture,Chairs,2018-10-05,Dashyam,Gujarat,Surat
B-25877,24.0,8.0,2.0,Clothing,Skirt,2018-10-05,Dashyam,Gujarat,Surat
B-25878,165.0,46.0,3.0,Furniture,Furnishings,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25878,46.0,0.0,4.0,Clothing,Leggings,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25878,84.0,41.0,3.0,Clothing,T-shirt,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25878,140.0,15.0,5.0,Clothing,Stole,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25878,737.5,108.875,5.0,Furniture,Bookcases,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25878,719.0,108.875,6.0,Furniture,Chairs,2018-10-05,Mrinal,Maharashtra,Mumbai
B-25879,57.0,28.0,2.0,Clothing,Kurti,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25880,108.0,37.0,2.0,Clothing,Stole,2018-10-05,Apoorv,Rajasthan,Udaipur
B-25881,37.0,3.0,3.0,Clothing,Hankerchief,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25881,26.0,9.0,2.0,Clothing,Leggings,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25881,737.5,108.875,6.0,Electronics,Electronic Games,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25881,737.5,108.875,4.0,Clothing,Trousers,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25881,36.0,7.0,3.0,Clothing,Leggings,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25881,737.5,23.0,5.0,Furniture,Chairs,2018-10-05,Pooja,Uttar Pradesh,Allahabad
B-25882,121.0,19.0,4.0,Clothing,Stole,2018-10-05,Masurkar,Punjab,Amritsar
B-25883,146.0,42.0,5.0,Clothing,Hankerchief,2018-10-05,Saptadeep,Gujarat,Surat
B-25883,105.0,26.0,8.0,Clothing,Leggings,2018-10-05,Saptadeep,Gujarat,Surat
B-25883,127.0,29.0,3.0,Furniture,Furnishings,2018-10-05,Saptadeep,Gujarat,Surat
B-25883,16.0,-15.0,4.0,Clothing,Hankerchief,2018-10-05,Saptadeep,Gujarat,Surat
B-25883,10.0,-2.0,2.0,Clothing,Leggings,2018-10-05,Saptadeep,Gujarat,Surat
B-25884,24.0,2.0,4.0,Clothing,Hankerchief,2018-10-05,Sumeet,Maharashtra,Mumbai
B-25885,94.0,27.0,2.0,Clothing,Shirt,2018-10-05,Shatayu,Madhya Pradesh,Indore
B-25885,394.0,108.875,2.0,Furniture,Bookcases,2018-10-05,Shatayu,Madhya Pradesh,Indore
B-25885,734.0,108.875,2.0,Furniture,Chairs,2018-10-05,Shatayu,Madhya Pradesh,Indore
B-25885,349.0,0.0,7.0,Clothing,Stole,2018-10-05,Shatayu,Madhya Pradesh,Indore
B-25886,89.0,17.0,2.0,Clothing,Stole,2018-10-05,Brijesh,Rajasthan,Udaipur
B-25886,502.0,84.0,4.0,Electronics,Phones,2018-10-05,Brijesh,Rajasthan,Udaipur
B-25886,63.0,1.0,4.0,Clothing,T-shirt,2018-10-05,Brijesh,Rajasthan,Udaipur
B-25886,107.0,37.0,3.0,Clothing,Shirt,2018-10-05,Brijesh,Rajasthan,Udaipur
B-25887,83.0,6.0,6.0,Clothing,Shirt,2018-01-12,Vedant,Uttar Pradesh,Allahabad
B-25887,737.5,108.875,6.0,Electronics,Printers,2018-01-12,Vedant,Uttar Pradesh,Allahabad
B-25888,18.0,2.0,3.0,Clothing,Hankerchief,2018-02-12,Rohan,Punjab,Amritsar
B-25888,223.0,4.0,3.0,Electronics,Phones,2018-02-12,Rohan,Punjab,Amritsar
B-25888,646.0,108.875,3.0,Electronics,Electronic Games,2018-02-12,Rohan,Punjab,Amritsar
B-25889,31.0,10.0,1.0,Clothing,Kurti,2018-03-12,Abhishek,Gujarat,Surat
B-25889,119.0,43.0,7.0,Clothing,Kurti,2018-03-12,Abhishek,Gujarat,Surat
B-25889,114.0,11.0,4.0,Clothing,T-shirt,2018-03-12,Abhishek,Gujarat,Surat
B-25890,465.0,108.875,9.0,Clothing,Saree,2018-04-12,Divyansha,Maharashtra,Mumbai
B-25891,25.0,2.0,2.0,Clothing,Hankerchief,2018-04-12,Shivani,Madhya Pradesh,Indore
B-25891,97.0,36.0,7.0,Clothing,Hankerchief,2018-04-12,Shivani,Madhya Pradesh,Indore
B-25891,121.0,41.0,4.0,Clothing,Stole,2018-04-12,Shivani,Madhya Pradesh,Indore
B-25892,139.0,30.0,3.0,Clothing,Shirt,2018-04-12,Aditi,Rajasthan,Udaipur
B-25893,355.0,108.875,7.0,Clothing,Stole,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,61.0,11.0,3.0,Clothing,Kurti,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,149.0,15.0,3.0,Clothing,Saree,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,688.0,103.0,6.0,Electronics,Accessories,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,372.0,59.0,3.0,Electronics,Printers,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,223.0,62.0,7.0,Clothing,Shirt,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25893,83.0,12.0,3.0,Clothing,Stole,2018-04-12,Aashna,Uttar Pradesh,Allahabad
B-25894,737.5,62.0,3.0,Furniture,Bookcases,2018-04-12,Monu,Punjab,Amritsar
B-25895,388.0,93.0,2.0,Furniture,Bookcases,2018-04-12,Sathya,Gujarat,Surat
B-25896,31.0,11.0,3.0,Clothing,Skirt,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,42.0,7.0,2.0,Clothing,Kurti,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,190.0,68.0,8.0,Clothing,T-shirt,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,103.0,36.0,2.0,Clothing,Hankerchief,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,287.0,66.0,6.0,Clothing,Kurti,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,23.0,4.0,2.0,Clothing,Skirt,2018-05-12,Aman,Maharashtra,Mumbai
B-25896,79.0,-2.0,2.0,Furniture,Furnishings,2018-05-12,Aman,Maharashtra,Mumbai
B-25897,43.0,5.0,3.0,Clothing,Stole,2018-06-12,Rohan,Madhya Pradesh,Indore
B-25897,33.0,10.0,3.0,Clothing,Hankerchief,2018-06-12,Rohan,Madhya Pradesh,Indore
B-25897,24.0,11.0,5.0,Clothing,Hankerchief,2018-06-12,Rohan,Madhya Pradesh,Indore
B-25897,734.0,108.875,6.0,Electronics,Electronic Games,2018-06-12,Rohan,Madhya Pradesh,Indore
B-25898,33.0,13.0,3.0,Clothing,Leggings,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,499.0,33.0,4.0,Clothing,Saree,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,147.0,73.0,3.0,Clothing,Stole,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,53.0,5.0,3.0,Clothing,T-shirt,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,171.0,2.0,2.0,Electronics,Electronic Games,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,737.5,-80.125,3.0,Furniture,Tables,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,191.0,93.0,4.0,Clothing,Shirt,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25898,737.5,108.875,2.0,Furniture,Tables,2018-07-12,Abhishek,Rajasthan,Udaipur
B-25899,22.0,9.0,2.0,Clothing,Leggings,2018-08-12,Aishwarya,Uttar Pradesh,Allahabad
B-25899,28.0,6.0,4.0,Clothing,Skirt,2018-08-12,Aishwarya,Uttar Pradesh,Allahabad
B-25899,43.0,17.0,1.0,Clothing,Saree,2018-08-12,Aishwarya,Uttar Pradesh,Allahabad
B-25899,737.5,9.0,2.0,Furniture,Chairs,2018-08-12,Aishwarya,Uttar Pradesh,Allahabad
B-25900,15.0,2.0,1.0,Clothing,Leggings,2018-09-12,Anand,Punjab,Amritsar
B-25900,140.0,68.0,5.0,Clothing,T-shirt,2018-09-12,Anand,Punjab,Amritsar
B-25900,210.0,62.0,2.0,Electronics,Phones,2018-09-12,Anand,Punjab,Amritsar
B-25901,158.0,38.0,3.0,Clothing,Hankerchief,2018-10-12,Suraj,Gujarat,Surat
B-25901,90.0,27.0,2.0,Clothing,T-shirt,2018-10-12,Suraj,Gujarat,Surat
B-25901,159.0,2.0,3.0,Furniture,Furnishings,2018-10-12,Suraj,Gujarat,Surat
B-25901,61.0,28.0,2.0,Clothing,Hankerchief,2018-10-12,Suraj,Gujarat,Surat
B-25902,79.0,6.0,7.0,Clothing,Saree,2018-10-12,Ishpreet,Maharashtra,Mumbai
B-25902,268.0,6.0,2.0,Furniture,Bookcases,2018-10-12,Ishpreet,Maharashtra,Mumbai
B-25902,737.5,108.875,7.0,Electronics,Accessories,2018-10-12,Ishpreet,Maharashtra,Mumbai
B-25902,737.5,85.0,3.0,Clothing,Trousers,2018-10-12,Ishpreet,Maharashtra,Mumbai
B-25902,154.0,26.0,4.0,Electronics,Accessories,2018-10-12,Ishpreet,Maharashtra,Mumbai
B-25903,455.0,77.0,8.0,Electronics,Accessories,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,19.0,8.0,2.0,Clothing,Hankerchief,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,25.0,11.0,3.0,Clothing,Leggings,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,37.0,17.0,3.0,Clothing,Hankerchief,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,60.0,-10.0,2.0,Furniture,Furnishings,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,204.0,94.0,4.0,Clothing,Hankerchief,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,74.0,33.0,2.0,Clothing,Shirt,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25903,336.0,57.0,2.0,Electronics,Phones,2018-10-12,Amlan,Madhya Pradesh,Indore
B-25904,737.5,108.875,2.0,Furniture,Bookcases,2018-10-12,Swapnil,Delhi,Delhi
B-25904,83.0,12.0,2.0,Furniture,Chairs,2018-10-12,Swapnil,Delhi,Delhi
B-25905,152.0,50.0,6.0,Clothing,Stole,2018-11-12,Bhargav,Madhya Pradesh,Delhi
B-25906,78.0,27.0,3.0,Clothing,Stole,2018-11-12,Abhijit,Delhi,Delhi
B-25907,30.0,11.0,5.0,Clothing,Hankerchief,2018-11-12,Jaydeep,Madhya Pradesh,Bhopal
B-25908,179.0,25.0,5.0,Clothing,Kurti,2018-12-12,Pradeep,Delhi,Delhi
B-25909,168.0,56.0,3.0,Clothing,Saree,2018-10-05,Sujay,Madhya Pradesh,Delhi
B-25909,108.0,22.0,3.0,Electronics,Accessories,2018-10-05,Sujay,Madhya Pradesh,Delhi
B-25909,737.5,108.875,3.0,Electronics,Phones,2018-10-05,Sujay,Madhya Pradesh,Delhi
B-25909,323.0,108.875,5.0,Electronics,Phones,2018-10-05,Sujay,Madhya Pradesh,Delhi
B-25909,12.0,2.0,2.0,Clothing,Skirt,2018-10-05,Sujay,Madhya Pradesh,Delhi
B-25910,125.0,15.0,5.0,Clothing,Shirt,2018-10-05,Jay,Delhi,Delhi
B-25910,685.0,7.0,7.0,Clothing,Trousers,2018-10-05,Jay,Delhi,Delhi
B-25910,737.5,108.875,5.0,Electronics,Electronic Games,2018-10-05,Jay,Delhi,Delhi
B-25910,737.5,-80.125,5.0,Furniture,Tables,2018-10-05,Jay,Delhi,Delhi
B-25910,259.0,47.0,5.0,Clothing,Hankerchief,2018-10-05,Jay,Delhi,Delhi
B-25910,33.0,1.0,2.0,Clothing,Shirt,2018-10-05,Jay,Delhi,Delhi
B-25911,40.0,15.0,1.0,Clothing,Kurti,2018-10-05,Phalguni,Madhya Pradesh,Bhopal
B-25912,102.0,11.0,6.0,Clothing,T-shirt,2018-10-05,Preksha,Delhi,Delhi
B-25913,103.0,21.0,7.0,Clothing,Stole,2018-10-05,Geetanjali,Madhya Pradesh,Delhi
B-25914,460.0,108.875,3.0,Furniture,Chairs,2018-10-05,Kajal,Delhi,Delhi
B-25914,125.0,22.0,3.0,Clothing,Stole,2018-10-05,Kajal,Delhi,Delhi
B-25915,277.0,3.0,1.0,Electronics,Electronic Games,2018-10-05,Sukruta,Punjab,Amritsar
B-25916,80.0,26.0,9.0,Clothing,Skirt,2018-10-05,Utkarsh,Gujarat,Surat
B-25917,100.0,12.0,2.0,Clothing,T-shirt,2018-10-05,Sanjay,Maharashtra,Mumbai
B-25918,244.0,108.875,5.0,Furniture,Furnishings,2018-10-05,Karandeep,Madhya Pradesh,Indore
B-25919,28.0,4.0,1.0,Clothing,T-shirt,2018-10-05,Neha,Rajasthan,Udaipur
B-25919,110.0,12.0,7.0,Clothing,Stole,2018-10-05,Neha,Rajasthan,Udaipur
B-25919,636.0,108.875,2.0,Electronics,Printers,2018-10-05,Neha,Rajasthan,Udaipur
B-25919,737.5,37.0,6.0,Electronics,Electronic Games,2018-10-05,Neha,Rajasthan,Udaipur
B-25919,737.5,108.875,7.0,Electronics,Phones,2018-10-05,Neha,Rajasthan,Udaipur
B-25920,100.0,7.0,2.0,Clothing,T-shirt,2018-10-05,Jayanti,Uttar Pradesh,Allahabad
B-25921,170.0,19.0,5.0,Clothing,T-shirt,2018-10-05,Sandra,Punjab,Amritsar
B-25921,84.0,-42.0,2.0,Electronics,Accessories,2018-10-05,Sandra,Punjab,Amritsar
B-25921,71.0,-44.0,5.0,Electronics,Accessories,2018-10-05,Sandra,Punjab,Amritsar
B-25922,52.0,18.0,2.0,Clothing,Stole,2018-10-05,Akshata,Gujarat,Surat
B-25923,226.0,58.0,3.0,Electronics,Accessories,2018-10-05,Vishakha,Maharashtra,Mumbai
B-25923,484.0,28.0,3.0,Electronics,Printers,2018-10-05,Vishakha,Maharashtra,Mumbai
B-25923,253.0,-11.0,1.0,Clothing,Trousers,2018-10-05,Vishakha,Maharashtra,Mumbai
B-25923,737.5,108.875,6.0,Electronics,Phones,2018-10-05,Vishakha,Maharashtra,Mumbai
B-25924,148.0,54.0,2.0,Furniture,Chairs,2018-10-05,Prajakta,Karnataka,Bangalore
B-25925,27.0,12.0,1.0,Clothing,Stole,2018-10-05,Shruti,Maharashtra,Mumbai
B-25925,314.0,-41.0,3.0,Electronics,Electronic Games,2018-10-05,Shruti,Maharashtra,Mumbai
B-25925,737.5,14.0,3.0,Furniture,Chairs,2018-10-05,Shruti,Maharashtra,Mumbai
B-25926,57.0,6.0,5.0,Clothing,Leggings,2018-10-05,Dipali,Madhya Pradesh,Indore
B-25927,200.0,7.0,4.0,Electronics,Electronic Games,2018-10-05,Shreya,Uttar Pradesh,Lucknow
B-25928,25.0,10.0,1.0,Furniture,Furnishings,2019-01-01,Smriti,Bihar,Patna
B-25928,122.0,15.0,3.0,Electronics,Accessories,2019-01-01,Smriti,Bihar,Patna
B-25929,737.5,108.875,3.0,Furniture,Bookcases,2019-02-01,Girase,Kerala ,Thiruvananthapuram
B-25929,216.0,-80.125,3.0,Furniture,Chairs,2019-02-01,Girase,Kerala ,Thiruvananthapuram
B-25929,154.0,-80.125,3.0,Furniture,Chairs,2019-02-01,Girase,Kerala ,Thiruvananthapuram
B-25930,40.0,13.0,3.0,Clothing,T-shirt,2019-03-01,Monica,Punjab,Chandigarh
B-25930,351.0,-80.125,5.0,Electronics,Electronic Games,2019-03-01,Monica,Punjab,Chandigarh
B-25930,595.0,108.875,4.0,Furniture,Bookcases,2019-03-01,Monica,Punjab,Chandigarh
B-25930,151.0,29.0,5.0,Clothing,Hankerchief,2019-03-01,Monica,Punjab,Chandigarh
B-25930,58.0,17.0,2.0,Clothing,Hankerchief,2019-03-01,Monica,Punjab,Chandigarh
B-25930,202.0,89.0,9.0,Clothing,T-shirt,2019-03-01,Monica,Punjab,Chandigarh
B-25931,73.0,-36.0,3.0,Furniture,Chairs,2019-04-01,Sidharth,Maharashtra,Mumbai
B-25932,71.0,-14.0,4.0,Furniture,Furnishings,2019-04-01,Bhutekar,Madhya Pradesh,Indore
B-25933,81.0,-44.0,3.0,Clothing,Stole,2019-04-01,Shikhar,Maharashtra,Mumbai
B-25933,412.0,-80.125,6.0,Clothing,Saree,2019-04-01,Shikhar,Maharashtra,Mumbai
B-25933,207.0,-80.125,2.0,Clothing,Saree,2019-04-01,Shikhar,Maharashtra,Mumbai
B-25934,105.0,33.0,6.0,Clothing,Saree,2019-04-01,Rahul,Madhya Pradesh,Indore
B-25935,162.0,20.0,3.0,Furniture,Chairs,2019-04-01,Sudhir,Nagaland,Kohima
B-25935,150.0,32.0,3.0,Clothing,Hankerchief,2019-04-01,Sudhir,Nagaland,Kohima
B-25935,737.5,108.875,4.0,Furniture,Chairs,2019-04-01,Sudhir,Nagaland,Kohima
B-25936,61.0,25.0,4.0,Clothing,Saree,2019-05-01,Nikhil,Punjab,Chandigarh
B-25937,737.5,108.875,3.0,Furniture,Bookcases,2019-05-01,Ankit,Haryana,Chandigarh
B-25938,61.0,1.0,2.0,Furniture,Furnishings,2019-05-01,Shikhar,Himachal Pradesh,Simla
B-25938,59.0,25.0,3.0,Clothing,Stole,2019-05-01,Shikhar,Himachal Pradesh,Simla
B-25939,61.0,18.0,2.0,Electronics,Accessories,2019-05-01,Vineet,Sikkim,Gangtok
B-25939,136.0,41.0,3.0,Electronics,Accessories,2019-05-01,Vineet,Sikkim,Gangtok
B-25939,469.0,33.0,4.0,Electronics,Electronic Games,2019-05-01,Vineet,Sikkim,Gangtok
B-25940,55.0,4.0,2.0,Clothing,Stole,2019-06-01,Vivek,Goa,Goa
B-25940,13.0,3.0,2.0,Clothing,Hankerchief,2019-06-01,Vivek,Goa,Goa
B-25940,46.0,0.0,4.0,Clothing,Leggings,2019-06-01,Vivek,Goa,Goa
B-25941,177.0,41.0,4.0,Clothing,Shirt,2019-07-01,Jaideep,Nagaland,Kohima
B-25942,646.0,-23.0,2.0,Electronics,Printers,2019-08-01,Ankur,Andhra Pradesh,Hyderabad
B-25943,48.0,20.0,4.0,Clothing,Stole,2019-09-01,Shardul,Gujarat,Ahmedabad
B-25943,26.0,7.0,4.0,Clothing,Hankerchief,2019-09-01,Shardul,Gujarat,Ahmedabad
B-25943,149.0,15.0,3.0,Clothing,Saree,2019-09-01,Shardul,Gujarat,Ahmedabad
B-25943,737.5,108.875,6.0,Electronics,Accessories,2019-09-01,Shardul,Gujarat,Ahmedabad
B-25943,137.0,38.0,5.0,Clothing,Hankerchief,2019-09-01,Shardul,Gujarat,Ahmedabad
B-25944,169.0,38.0,3.0,Clothing,Saree,2019-10-01,Syed,Maharashtra,Pune
B-25945,245.0,10.0,2.0,Furniture,Bookcases,2019-11-01,Mhatre,Madhya Pradesh,Indore
B-25945,60.0,3.0,3.0,Clothing,Saree,2019-11-01,Mhatre,Madhya Pradesh,Indore
B-25945,63.0,14.0,2.0,Clothing,Shirt,2019-11-01,Mhatre,Madhya Pradesh,Indore
B-25945,737.5,-36.0,3.0,Electronics,Electronic Games,2019-11-01,Mhatre,Madhya Pradesh,Indore
B-25946,146.0,7.0,2.0,Electronics,Phones,2019-12-01,Saurabh,Andhra Pradesh,Hyderabad
B-25947,290.0,35.0,6.0,Clothing,Hankerchief,2018-10-05,Chetan,Gujarat,Ahmedabad
B-25947,207.0,33.0,2.0,Electronics,Accessories,2018-10-05,Chetan,Gujarat,Ahmedabad
B-25948,152.0,23.0,3.0,Furniture,Furnishings,2018-10-05,Mukund,Maharashtra,Pune
B-25949,24.0,11.0,3.0,Clothing,Hankerchief,2018-10-05,Shantanu,Maharashtra,Mumbai
B-25949,140.0,57.0,2.0,Clothing,Trousers,2018-10-05,Shantanu,Maharashtra,Mumbai
B-25949,151.0,9.0,3.0,Clothing,Hankerchief,2018-10-05,Shantanu,Maharashtra,Mumbai
B-25950,13.0,4.0,1.0,Clothing,Leggings,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,54.0,27.0,2.0,Clothing,Stole,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,644.0,108.875,2.0,Electronics,Printers,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,261.0,13.0,6.0,Clothing,Shirt,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,737.5,95.0,5.0,Electronics,Printers,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,190.0,19.0,9.0,Furniture,Furnishings,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,158.0,-29.0,9.5,Clothing,Hankerchief,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,136.0,-33.0,5.0,Clothing,Saree,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25950,133.0,5.0,5.0,Clothing,Stole,2018-10-05,Shruti,Madhya Pradesh,Indore
B-25951,102.0,13.0,2.0,Clothing,Stole,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,50.0,14.0,1.0,Electronics,Electronic Games,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,111.0,11.0,9.0,Clothing,Hankerchief,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,120.0,23.0,5.0,Clothing,Stole,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,40.0,18.0,1.0,Electronics,Accessories,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,250.0,100.0,3.0,Clothing,Trousers,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,89.0,29.0,2.0,Clothing,Stole,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,30.0,5.0,2.0,Clothing,Kurti,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,248.0,105.0,2.0,Electronics,Phones,2018-10-05,Jesal,West Bengal,Kolkata
B-25951,737.5,108.875,2.0,Furniture,Bookcases,2018-10-05,Jesal,West Bengal,Kolkata
B-25952,14.0,0.0,4.0,Clothing,Hankerchief,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,87.0,32.0,9.0,Clothing,Skirt,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,737.5,108.875,4.0,Electronics,Electronic Games,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,173.0,69.0,3.0,Furniture,Chairs,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,352.0,18.0,5.0,Clothing,Trousers,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,147.0,48.0,3.0,Clothing,Saree,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25952,44.0,14.0,3.0,Clothing,Hankerchief,2018-10-05,Priyanka,Madhya Pradesh,Indore
B-25953,22.0,-8.0,4.0,Clothing,Hankerchief,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,188.0,-80.125,2.0,Electronics,Electronic Games,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,81.0,41.0,3.0,Clothing,Stole,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,44.0,2.0,3.0,Clothing,Hankerchief,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,116.0,22.0,1.0,Electronics,Accessories,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,67.0,20.0,4.0,Clothing,T-shirt,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,737.5,108.875,6.0,Electronics,Printers,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,737.5,108.875,9.0,Furniture,Bookcases,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25953,87.0,36.0,5.0,Clothing,Stole,2018-10-05,Krutika,Andhra Pradesh,Hyderabad
B-25954,737.5,0.0,5.0,Clothing,Saree,2018-10-05,Trupti,Gujarat,Ahmedabad
